,airport1,start_lat,start_lon,airport2,end_lat,end_lon,airline
1161,Heathrow,-0.46138900000000005,51.4775,Bangalore,77.66820600000001,12.949986,American Airlines
1162,Heathrow,-0.46138900000000005,51.4775,Chhatrapati Shivaji Intl,72.867919,19.088686,American Airlines
1163,Heathrow,-0.46138900000000005,51.4775,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,American Airlines
1164,Heathrow,-0.46138900000000005,51.4775,Brussels Natl,4.484444,50.901389,American Airlines
1165,Heathrow,-0.46138900000000005,51.4775,EuroAirport Basel-Mulhouse-Freiburg,7.529167,47.59,American Airlines
1166,Heathrow,-0.46138900000000005,51.4775,Ferihegy,19.255592,47.436933,American Airlines
1167,Heathrow,-0.46138900000000005,51.4775,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,American Airlines
1168,Heathrow,-0.46138900000000005,51.4775,Charles De Gaulle,2.55,49.012778999999995,American Airlines
1169,Heathrow,-0.46138900000000005,51.4775,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1170,Heathrow,-0.46138900000000005,51.4775,Kastrup,12.655972,55.617917000000006,American Airlines
1171,Heathrow,-0.46138900000000005,51.4775,Cape Town Intl,18.601667000000003,-33.964806,American Airlines
1172,Heathrow,-0.46138900000000005,51.4775,Indira Gandhi Intl,77.103088,28.5665,American Airlines
1173,Heathrow,-0.46138900000000005,51.4775,Denver Intl,-104.67317800000001,39.861655999999996,American Airlines
1174,Heathrow,-0.46138900000000005,51.4775,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1175,Heathrow,-0.46138900000000005,51.4775,Dublin,-6.270075,53.421333,American Airlines
1176,Heathrow,-0.46138900000000005,51.4775,Dusseldorf,6.766775,51.289453,American Airlines
1177,Heathrow,-0.46138900000000005,51.4775,Dubai Intl,55.36444399999999,25.252778,American Airlines
1178,Heathrow,-0.46138900000000005,51.4775,Entebbe Intl,32.443503,0.042386,American Airlines
1179,Heathrow,-0.46138900000000005,51.4775,Edinburgh,-3.3725,55.95,American Airlines
1180,Heathrow,-0.46138900000000005,51.4775,Newark Liberty Intl,-74.168667,40.6925,American Airlines
1181,Heathrow,-0.46138900000000005,51.4775,Fiumicino,12.250797,41.804475,American Airlines
1182,Heathrow,-0.46138900000000005,51.4775,Frankfurt Main,8.543125,50.026421,American Airlines
1183,Heathrow,-0.46138900000000005,51.4775,Gibraltar,-5.349664,36.151219,American Airlines
1184,Heathrow,-0.46138900000000005,51.4775,Glasgow,-4.433056,55.87194399999999,American Airlines
1185,Heathrow,-0.46138900000000005,51.4775,Landvetter,12.279819,57.662836,American Airlines
1186,Heathrow,-0.46138900000000005,51.4775,Geneve Cointrin,6.10895,46.238064,American Airlines
1187,Heathrow,-0.46138900000000005,51.4775,Hannover,9.685078,52.461056000000006,American Airlines
1188,Heathrow,-0.46138900000000005,51.4775,Hamburg,9.988228,53.630389,American Airlines
1189,Heathrow,-0.46138900000000005,51.4775,Helsinki Vantaa,24.963333,60.317221999999994,American Airlines
1190,Heathrow,-0.46138900000000005,51.4775,Hyderabad,78.467586,17.453117000000002,American Airlines
1191,Heathrow,-0.46138900000000005,51.4775,Washington Dulles Intl,-77.455811,38.944533,American Airlines
1192,Heathrow,-0.46138900000000005,51.4775,George Bush Intercontinental,-95.341442,29.984433000000003,American Airlines
1193,Heathrow,-0.46138900000000005,51.4775,Ataturk,28.814606,40.976921999999995,American Airlines
1194,Heathrow,-0.46138900000000005,51.4775,John F Kennedy Intl,-73.778925,40.639751000000004,American Airlines
1195,Heathrow,-0.46138900000000005,51.4775,Johannesburg Intl,28.246,-26.139166,American Airlines
1196,Heathrow,-0.46138900000000005,51.4775,Kuala Lumpur Intl,101.709917,2.745578,American Airlines
1197,Heathrow,-0.46138900000000005,51.4775,Kuwait Intl,47.968928000000005,29.226567,American Airlines
1198,Heathrow,-0.46138900000000005,51.4775,Mc Carran Intl,-115.15225,36.080056,American Airlines
1199,Heathrow,-0.46138900000000005,51.4775,Los Angeles Intl,-118.408075,33.942536,American Airlines
1200,Heathrow,-0.46138900000000005,51.4775,Leeds Bradford,-1.660569,53.865897,American Airlines
1201,Heathrow,-0.46138900000000005,51.4775,Larnaca,33.62485,34.875116999999996,American Airlines
1202,Heathrow,-0.46138900000000005,51.4775,Linate,9.276739,45.445103,American Airlines
1203,Heathrow,-0.46138900000000005,51.4775,Lisboa,-9.135919,38.781310999999995,American Airlines
1204,Heathrow,-0.46138900000000005,51.4775,Luxembourg,6.211517,49.626575,American Airlines
1205,Heathrow,-0.46138900000000005,51.4775,Saint Exupery,5.090833,45.726387,American Airlines
1206,Heathrow,-0.46138900000000005,51.4775,Chennai Intl,80.18051700000001,12.994414,American Airlines
1207,Heathrow,-0.46138900000000005,51.4775,Manchester,-2.27495,53.35374399999999,American Airlines
1208,Heathrow,-0.46138900000000005,51.4775,Miami Intl,-80.29055600000001,25.79325,American Airlines
1209,Heathrow,-0.46138900000000005,51.4775,Provence,5.213611,43.435555,American Airlines
1210,Heathrow,-0.46138900000000005,51.4775,Franz Josef Strauss,11.786086,48.353783,American Airlines
1211,Heathrow,-0.46138900000000005,51.4775,Malpensa,8.728111,45.630606,American Airlines
1212,Heathrow,-0.46138900000000005,51.4775,Jomo Kenyatta International,36.9275,-1.319167,American Airlines
1213,Heathrow,-0.46138900000000005,51.4775,Cote D\\'Azur,7.215872,43.658411,American Airlines
1214,Heathrow,-0.46138900000000005,51.4775,Newcastle,-1.6916669999999998,55.0375,American Airlines
1215,Heathrow,-0.46138900000000005,51.4775,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1216,Heathrow,-0.46138900000000005,51.4775,Gardermoen,11.100361,60.193917000000006,American Airlines
1217,Heathrow,-0.46138900000000005,51.4775,Henri Coanda,26.102178,44.572161,American Airlines
1218,Heathrow,-0.46138900000000005,51.4775,Philadelphia Intl,-75.241139,39.871944,American Airlines
1219,Heathrow,-0.46138900000000005,51.4775,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,American Airlines
1220,Heathrow,-0.46138900000000005,51.4775,Ruzyne,14.26,50.100833,American Airlines
1221,Heathrow,-0.46138900000000005,51.4775,Pisa,10.39275,43.683917,American Airlines
1222,Heathrow,-0.46138900000000005,51.4775,Raleigh Durham Intl,-78.787472,35.877639,American Airlines
1223,Heathrow,-0.46138900000000005,51.4775,Rotterdam,4.437222,51.956944,American Airlines
1224,Heathrow,-0.46138900000000005,51.4775,San Diego Intl,-117.18966699999999,32.733556,American Airlines
1225,Heathrow,-0.46138900000000005,51.4775,Seattle Tacoma Intl,-122.309306,47.449,American Airlines
1226,Heathrow,-0.46138900000000005,51.4775,San Francisco Intl,-122.374889,37.618972,American Airlines
1227,Heathrow,-0.46138900000000005,51.4775,Sofia,23.406167,42.695194,American Airlines
1228,Heathrow,-0.46138900000000005,51.4775,Stuttgart,9.221964,48.689878,American Airlines
1229,Heathrow,-0.46138900000000005,51.4775,Sola,5.637856,58.876778,American Airlines
1230,Heathrow,-0.46138900000000005,51.4775,Blagnac,1.3638190000000001,43.629075,American Airlines
1231,Heathrow,-0.46138900000000005,51.4775,Tegel,13.287710999999998,52.559686,American Airlines
1232,Heathrow,-0.46138900000000005,51.4775,Venezia Tessera,12.351944,45.505278000000004,American Airlines
1233,Heathrow,-0.46138900000000005,51.4775,Schwechat,16.569722,48.110278,American Airlines
1234,Heathrow,-0.46138900000000005,51.4775,Okecie,20.967122,52.16575,American Airlines
1235,Heathrow,-0.46138900000000005,51.4775,Pierre Elliott Trudeau Intl,-73.740833,45.470556,American Airlines
1236,Heathrow,-0.46138900000000005,51.4775,Vancouver Intl,-123.184444,49.193889,American Airlines
1237,Heathrow,-0.46138900000000005,51.4775,Calgary Intl,-114.020278,51.113888,American Airlines
1238,Heathrow,-0.46138900000000005,51.4775,Lester B Pearson Intl,-79.630556,43.677223,American Airlines
1239,Heathrow,-0.46138900000000005,51.4775,Zagreb,16.068778,45.742931,American Airlines
1240,Heathrow,-0.46138900000000005,51.4775,Zurich,8.549167,47.464721999999995,American Airlines
1241,Lihue,-159.33895800000002,21.975983,Los Angeles Intl,-118.408075,33.942536,American Airlines
1242,Lihue,-159.33895800000002,21.975983,Metropolitan Oakland Intl,-122.220722,37.721278000000005,American Airlines
1243,Lihue,-159.33895800000002,21.975983,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,American Airlines
1244,Lihue,-159.33895800000002,21.975983,Norman Y Mineta San Jose Intl,-121.929022,37.3626,American Airlines
1245,Jorge Chavez Intl,-77.114319,-12.021889,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1246,Jorge Chavez Intl,-77.114319,-12.021889,John F Kennedy Intl,-73.778925,40.639751000000004,American Airlines
1247,Jorge Chavez Intl,-77.114319,-12.021889,Los Angeles Intl,-118.408075,33.942536,American Airlines
1248,Jorge Chavez Intl,-77.114319,-12.021889,Miami Intl,-80.29055600000001,25.79325,American Airlines
1249,Jorge Chavez Intl,-77.114319,-12.021889,Arturo Merino Benitez Intl,-70.785803,-33.392975,American Airlines
1250,Linate,9.276739,45.445103,Heathrow,-0.46138900000000005,51.4775,American Airlines
1251,Daniel Oduber Quiros Intl,-85.54440799999999,10.593289,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1252,Daniel Oduber Quiros Intl,-85.54440799999999,10.593289,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1253,Daniel Oduber Quiros Intl,-85.54440799999999,10.593289,Miami Intl,-80.29055600000001,25.79325,American Airlines
1254,Daniel Oduber Quiros Intl,-85.54440799999999,10.593289,Juan Santamaria Intl,-84.20880600000001,9.993861,American Airlines
1255,Lisboa,-9.135919,38.781310999999995,Heathrow,-0.46138900000000005,51.4775,American Airlines
1256,Lisboa,-9.135919,38.781310999999995,Philadelphia Intl,-75.241139,39.871944,American Airlines
1257,Adams Fld,-92.224306,34.729444,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1258,Adams Fld,-92.224306,34.729444,Ronald Reagan Washington Natl,-77.037722,38.852083,American Airlines
1259,Adams Fld,-92.224306,34.729444,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1260,Adams Fld,-92.224306,34.729444,La Guardia,-73.872608,40.777245,American Airlines
1261,Adams Fld,-92.224306,34.729444,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1262,Gran Canaria,-15.386586,27.931886,Barajas,-3.566764,40.493556,American Airlines
1263,El Alto Intl,-68.192256,-16.513339000000002,Viru Viru Intl,-63.135364,-17.644756,American Airlines
1264,Laredo Intl,-99.461556,27.54375,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1265,Casa De Campo Intl,-68.911833,18.450711,Miami Intl,-80.29055600000001,25.79325,American Airlines
1266,La Crosse Municipal,-91.256711,43.878986,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1267,Luxembourg,6.211517,49.626575,Heathrow,-0.46138900000000005,51.4775,American Airlines
1268,Lynchburg Regional Preston Glenn Field,-79.2004,37.3267,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1269,Saint Exupery,5.090833,45.726387,Heathrow,-0.46138900000000005,51.4775,American Airlines
1270,Chennai Intl,80.18051700000001,12.994414,Heathrow,-0.46138900000000005,51.4775,American Airlines
1271,Barajas,-3.566764,40.493556,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,American Airlines
1272,Barajas,-3.566764,40.493556,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1273,Barajas,-3.566764,40.493556,John F Kennedy Intl,-73.778925,40.639751000000004,American Airlines
1274,Barajas,-3.566764,40.493556,Los Angeles Intl,-118.408075,33.942536,American Airlines
1275,Barajas,-3.566764,40.493556,Miami Intl,-80.29055600000001,25.79325,American Airlines
1276,Barajas,-3.566764,40.493556,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1277,Barajas,-3.566764,40.493556,Philadelphia Intl,-75.241139,39.871944,American Airlines
1278,Midland Intl,-102.201914,31.942528000000003,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1279,Manchester,-2.27495,53.35374399999999,Helsinki Vantaa,24.963333,60.317221999999994,American Airlines
1280,Manchester,-2.27495,53.35374399999999,John F Kennedy Intl,-73.778925,40.639751000000004,American Airlines
1281,Manchester,-2.27495,53.35374399999999,Heathrow,-0.46138900000000005,51.4775,American Airlines
1282,Manchester,-2.27495,53.35374399999999,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1283,Manchester,-2.27495,53.35374399999999,Philadelphia Intl,-75.241139,39.871944,American Airlines
1284,Eduardo Gomes Intl,-60.049721,-3.038611,Miami Intl,-80.29055600000001,25.79325,American Airlines
1285,La Chinita Intl,-71.727856,10.558208,Miami Intl,-80.29055600000001,25.79325,American Airlines
1286,Sangster Intl,-77.913358,18.503717,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1287,Sangster Intl,-77.913358,18.503717,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1288,Sangster Intl,-77.913358,18.503717,Miami Intl,-80.29055600000001,25.79325,American Airlines
1289,Sangster Intl,-77.913358,18.503717,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1290,Sangster Intl,-77.913358,18.503717,Philadelphia Intl,-75.241139,39.871944,American Airlines
1291,Kansas City Intl,-94.71390500000001,39.297606,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1292,Kansas City Intl,-94.71390500000001,39.297606,Ronald Reagan Washington Natl,-77.037722,38.852083,American Airlines
1293,Kansas City Intl,-94.71390500000001,39.297606,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1294,Kansas City Intl,-94.71390500000001,39.297606,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1295,Kansas City Intl,-94.71390500000001,39.297606,Philadelphia Intl,-75.241139,39.871944,American Airlines
1296,Kansas City Intl,-94.71390500000001,39.297606,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,American Airlines
1297,Kansas City Intl,-94.71390500000001,39.297606,Seattle Tacoma Intl,-122.309306,47.449,American Airlines
1298,Orlando Intl,-81.308994,28.429394,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1299,Orlando Intl,-81.308994,28.429394,Ronald Reagan Washington Natl,-77.037722,38.852083,American Airlines
1300,Orlando Intl,-81.308994,28.429394,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1301,Orlando Intl,-81.308994,28.429394,Guarulhos Gov Andre Franco Montouro,-46.469511,-23.432075,American Airlines
1302,Orlando Intl,-81.308994,28.429394,John F Kennedy Intl,-73.778925,40.639751000000004,American Airlines
1303,Orlando Intl,-81.308994,28.429394,Los Angeles Intl,-118.408075,33.942536,American Airlines
1304,Orlando Intl,-81.308994,28.429394,Gatwick,-0.190278,51.148056,American Airlines
1305,Orlando Intl,-81.308994,28.429394,Miami Intl,-80.29055600000001,25.79325,American Airlines
1306,Orlando Intl,-81.308994,28.429394,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1307,Orlando Intl,-81.308994,28.429394,Philadelphia Intl,-75.241139,39.871944,American Airlines
1308,Orlando Intl,-81.308994,28.429394,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,American Airlines
1309,Orlando Intl,-81.308994,28.429394,San Diego Intl,-117.18966699999999,32.733556,American Airlines
1310,Orlando Intl,-81.308994,28.429394,Seattle Tacoma Intl,-122.309306,47.449,American Airlines
1311,Orlando Intl,-81.308994,28.429394,Lester B Pearson Intl,-79.630556,43.677223,American Airlines
1312,Seeb Intl,58.28444399999999,23.593278,Abu Dhabi Intl,54.651138,24.432972,American Airlines
1313,Jose Maria Cordova,-75.423119,6.164536,Miami Intl,-80.29055600000001,25.79325,American Airlines
1314,Harrisburg Intl,-76.763403,40.193494,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,American Airlines
1315,Harrisburg Intl,-76.763403,40.193494,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1316,Harrisburg Intl,-76.763403,40.193494,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1317,Harrisburg Intl,-76.763403,40.193494,Philadelphia Intl,-75.241139,39.871944,American Airlines
1318,Melbourne Intl,144.843333,-37.673333,Adelaide Intl,138.53055600000002,-34.945,American Airlines
1319,Melbourne Intl,144.843333,-37.673333,Brisbane Intl,153.1175,-27.384166999999998,American Airlines
1320,Melbourne Intl,144.843333,-37.673333,Canberra,149.195,-35.306944,American Airlines
1321,Melbourne Intl,144.843333,-37.673333,Los Angeles Intl,-118.408075,33.942536,American Airlines
1322,Melbourne Intl,144.843333,-37.673333,Perth Intl,115.966944,-31.940278000000003,American Airlines
1323,Melbourne Intl,144.843333,-37.673333,Sydney Intl,151.177222,-33.946111,American Airlines
1324,Memphis Intl,-89.976667,35.042417,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1325,Memphis Intl,-89.976667,35.042417,Ronald Reagan Washington Natl,-77.037722,38.852083,American Airlines
1326,Memphis Intl,-89.976667,35.042417,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1327,Memphis Intl,-89.976667,35.042417,Miami Intl,-80.29055600000001,25.79325,American Airlines
1328,Memphis Intl,-89.976667,35.042417,Chicago Ohare Intl,-87.904842,41.978603,American Airlines
1329,Licenciado Benito Juarez Intl,-99.072097,19.436303,Charlotte Douglas Intl,-80.943139,35.214,American Airlines
1330,Licenciado Benito Juarez Intl,-99.072097,19.436303,Dallas Fort Worth Intl,-97.037997,32.896828,American Airlines
1331,Licenciado Benito Juarez Intl,-99.072097,19.436303,Los Angeles Intl,-118.408075,33.942536,American Airlines
